ad_id,category_name_1,category_name_2
32137174,Apartments,Apartments for Sale
48954463,Apartments,Apartments for Sale
59738255,Apartments,Apartments for Sale
95841509,Apartments,Apartments for Sale
15493759,Apartments,Apartments for Sale
12434410,Commercials,Commercials for Rent
78538415,Apartments,Apartments for Rent
96012283,Apartments,Apartments for Rent
34028608,Apartments,Apartments for Rent
23531853,Apartments,Apartments for Rent
09836101,Apartments,Apartments for Rent
96997999,Apartments,Apartments for Rent
73923929,Apartments,Apartments for Rent
64158948,Commercials,Commercials for Rent
30865987,Commercials,Commercials for Sale
04833603,Commercials,Commercials for Sale
37847291,Commercials,Commercials for Rent
29184137,Commercials,Commercials for Rent
75806483,Houses,Houses for Rent
45715501,Houses,Houses for Rent
92933368,Unknown,Exchange
18612961,Plots,Plots for Sale
44475719,Plots,Plots for Sale
97434073,Plots,Plots for Sale
77712281,Plots,Plots for Sale
57629264,Plots,Plots for Sale
84170428,Plots,Plots for Sale
47802488,Plots,Plots for Sale
38659930,Plots,Plots for Sale
17093263,Plots,Plots for Sale
16817520,Other,OtherRent
68409670,Houses,Houses for Sale
94737713,Houses,Houses for Sale
29828208,Houses,Houses for Sale
92171547,Houses,Houses for Sale
10522741,Houses,Houses for Sale
23311261,Houses,Houses for Sale
33408262,Houses,Houses for Sale
90720451,Houses,Houses for Sale
93280374,Houses,Houses for Sale
94394261,Houses,Houses for Sale
16115938,Houses,Houses for Sale
17163292,Houses,Houses for Sale
14456294,Houses,Houses for Sale
38646466,Houses,Houses for Sale
37388233,Houses,Houses for Sale
38099443,Houses,Houses for Sale
59877323,Houses,Houses for Sale
40751119,Houses,Houses for Sale
02314668,Houses,Houses for Sale
86857368,Houses,Houses for Sale
03018754,Houses,Houses for Sale
60845923,Houses,Houses for Sale
45963157,Houses,Houses for Sale
64648396,Houses,Houses for Sale
11371796,Houses,Houses for Sale
10242505,Houses,Houses for Sale
86432405,Houses,Houses for Sale
79267980,Houses,Houses for Sale
68014466,Houses,Houses for Sale
48659032,Houses,Houses for Sale
45952276,Houses,Houses for Sale
55762359,Houses,Houses for Sale
67557606,Commercials,Commercials for Sale
30725049,Commercials,Commercials for Rent
40973574,Commercials,Commercials for Rent
87084615,Commercials,Commercials for Rent
13775901,Commercials,Commercials for Sale
44431204,Commercials,Commercials for Sale
32250483,Commercials,Commercials for Sale
13635799,Commercials,Commercials for Sale
60501384,Commercials,Commercials for Sale
45491374,Plots,Plots for Sale
69152126,Plots,Plots for Sale
15341927,Plots,Plots for Sale
98241702,Plots,Plots for Sale
79717412,Plots,Plots for Sale
77305044,Plots,Plots for Sale
67266266,Plots,Plots for Sale
59620975,Plots,Plots for Sale
71517037,Plots,Plots for Sale
89674405,Plots,Plots for Sale
44159454,Plots,Plots for Sale
27390218,Plots,Plots for Sale
31142242,Plots,Plots for Sale
45777626,Plots,Plots for Sale
66335967,Plots,Plots for Sale
29762219,Houses,Houses for Sale
57223205,Houses,Houses for Sale
90890252,Houses,Houses for Sale
26353403,Houses,Houses for Sale
32104135,Houses,Houses for Sale
96769868,Houses,Houses for Sale
98796227,Houses,Houses for Sale
00781589,Houses,Houses for Sale
54675514,Houses,Houses for Sale
61912931,Houses,Houses for Sale
03097131,Houses,Houses for Sale
66214700,Houses,Houses for Sale
10619501,Houses,Houses for Sale
71504229,Houses,Houses for Sale
97054247,Houses,Houses for Sale
63767933,Houses,Houses for Sale
14799785,Houses,Houses for Sale
19940908,Houses,Houses for Sale
31212026,Houses,Houses for Sale
15437184,Houses,Houses for Sale
60072824,Houses,Houses for Sale
81744013,Houses,Houses for Rent
84379334,Houses,Houses for Rent
11902579,Houses,Houses for Rent
29571079,Apartments,Apartments for Rent
58205004,Apartments,Apartments for Rent
42023174,Apartments,Apartments for Rent
72125482,Apartments,Apartments for Rent
41101608,Apartments,Apartments for Rent
71476505,Apartments,Apartments for Rent
59691653,Apartments,Apartments for Rent
37471939,Apartments,Apartments for Rent
74702837,Apartments,Apartments for Rent
85935334,Apartments,Apartments for Rent
30093689,Apartments,Apartments for Rent
58311482,Apartments,Apartments for Rent
08640563,Apartments,Apartments for Rent
27061479,Apartments,Apartments for Rent
93901362,Apartments,Apartments for Rent
23259003,Apartments,Apartments for Rent
42959156,Other,OtherSale
60075017,Apartments,Apartments for Sale
56046784,Apartments,Apartments for Sale
14397432,Apartments,Apartments for Sale
76206838,Apartments,Apartments for Sale
62393099,Apartments,Apartments for Sale
35979556,Apartments,Apartments for Sale
06659004,Apartments,Apartments for Sale
49809273,Apartments,Apartments for Sale
77155842,Apartments,Apartments for Sale
41560961,Apartments,Apartments for Sale
41781800,Apartments,Apartments for Sale
67697682,Apartments,Apartments for Sale
25282878,Apartments,Apartments for Sale
61955887,Apartments,Apartments for Sale
00442935,Apartments,Apartments for Sale
41683851,Apartments,Apartments for Sale
43479804,Apartments,Apartments for Sale
59736911,Apartments,Apartments for Sale
81638353,Apartments,Apartments for Sale
31388030,Apartments,Apartments for Sale
91390273,Apartments,Apartments for Sale
50583970,Plots,Plots for Sale
29090680,Plots,Plots for Sale
84840762,Plots,Plots for Sale
24285889,Plots,Plots for Sale
97769014,Plots,Plots for Sale
18119974,Plots,Plots for Sale
97487191,Plots,Plots for Sale
61169068,Other,OtherRent
94439128,Apartments,Apartments for Sale
07597366,Apartments,Apartments for Sale
55454919,Apartments,Apartments for Sale
59922670,Apartments,Apartments for Sale
92653213,Apartments,Apartments for Sale
66307866,Apartments,Apartments for Sale
47815828,Apartments,Apartments for Sale
55928074,Apartments,Apartments for Sale
26504935,Apartments,Apartments for Sale
78583885,Apartments,Apartments for Sale
69808150,Apartments,Apartments for Sale
50132089,Apartments,Apartments for Sale
42623419,Apartments,Apartments for Sale
13943608,Apartments,Apartments for Sale
04737032,Apartments,Apartments for Sale
89406554,Apartments,Apartments for Sale
16834388,Apartments,Apartments for Sale
64741470,Apartments,Apartments for Sale
47328069,Commercials,Commercials for Sale
48558324,Commercials,Commercials for Rent
64383539,Commercials,Commercials for Sale
90907193,Commercials,Commercials for Sale
94260787,Plots,Plots for Sale
29164145,Plots,Plots for Sale
54603676,Plots,Plots for Sale
84365250,Plots,Plots for Sale
48825120,Plots,Plots for Sale
35568531,Plots,Plots for Sale
50443518,Plots,Plots for Sale
76979523,Plots,Plots for Sale
07841270,Plots,Plots for Sale
11176417,Plots,Plots for Sale
66487490,Plots,Plots for Sale
28348499,Plots,Plots for Sale
76896532,Plots,Plots for Sale
92286420,Plots,Plots for Sale
50906404,Houses,Houses for Sale
57645178,Houses,Houses for Sale
55429800,Houses,Houses for Sale
10792918,Houses,Houses for Sale
23403306,Houses,Houses for Sale
46977534,Houses,Houses for Sale
86662209,Houses,Houses for Sale
46617456,Houses,Houses for Sale
42191969,Houses,Houses for Sale
18569678,Houses,Houses for Sale
10875088,Houses,Houses for Sale
57078980,Houses,Houses for Sale
59010945,Houses,Houses for Sale
17295212,Houses,Houses for Sale
11845554,Houses,Houses for Sale
38224083,Apartments,Apartments for Sale
58376519,Apartments,Apartments for Sale
05342129,Apartments,Apartments for Sale
47650083,Apartments,Apartments for Sale
24431514,Apartments,Apartments for Sale
87836758,Apartments,Apartments for Sale
72233386,Apartments,Apartments for Sale
59285017,Apartments,Apartments for Sale
21761162,Apartments,Apartments for Sale
60229930,Apartments,Apartments for Sale
28298306,Apartments,Apartments for Sale
30310291,Apartments,Apartments for Sale
97687214,Apartments,Apartments for Sale
54613540,Apartments,Apartments for Sale
76060678,Apartments,Apartments for Sale
52567871,Commercials,Commercials for Sale
90523817,Apartments,Apartments for Sale
12685047,Apartments,Apartments for Sale
81184478,Apartments,Apartments for Sale
94176598,Apartments,Apartments for Sale
42496820,Apartments,Apartments for Sale
97803752,Apartments,Apartments for Sale
46669702,Apartments,Apartments for Sale
29378841,Apartments,Apartments for Sale
69355676,Apartments,Apartments for Sale
54402182,Apartments,Apartments for Sale
43132919,Apartments,Apartments for Sale
60691365,Apartments,Apartments for Sale
19114667,Apartments,Apartments for Sale
06228940,Apartments,Apartments for Sale
53476070,Apartments,Apartments for Sale
37978609,Apartments,Apartments for Sale
10231987,Apartments,Apartments for Sale
54840258,Apartments,Apartments for Sale
66225396,Apartments,Apartments for Sale
80244196,Apartments,Apartments for Sale
87988277,Apartments,Apartments for Sale
73189058,Apartments,Apartments for Sale
93472134,Apartments,Apartments for Sale
92398348,Apartments,Apartments for Sale
25633029,Apartments,Apartments for Sale
66136708,Apartments,Apartments for Sale
78295106,Apartments,Apartments for Sale
00398134,Apartments,Apartments for Sale
92182631,Apartments,Apartments for Sale
53886292,Apartments,Apartments for Sale
40521511,Apartments,Apartments for Sale
28783098,Apartments,Apartments for Sale
41140453,Apartments,Apartments for Sale
65355332,Apartments,Apartments for Sale
70923322,Commercials,Commercials for Rent
93737748,Commercials,Commercials for Rent
56991883,Commercials,Commercials for Sale
58619468,Commercials,Commercials for Sale
43969643,Commercials,Commercials for Sale
90578824,Other,OtherSale
11715597,Commercials,Commercials for Rent
26363112,Commercials,Commercials for Rent
78033583,Apartments,Apartments for Rent
28305141,Apartments,Apartments for Rent
47361694,Apartments,Apartments for Rent
67792653,Apartments,Apartments for Rent
84514684,Apartments,Apartments for Rent
59123967,Apartments,Apartments for Rent
08049916,Apartments,Apartments for Rent
85512350,Apartments,Apartments for Rent
28323305,Apartments,Apartments for Rent
12138086,Apartments,Apartments for Rent
23597278,Apartments,Apartments for Rent
90009182,Apartments,Apartments for Rent
40820775,Apartments,Apartments for Rent
04697516,Apartments,Apartments for Rent
50571205,Apartments,Apartments for Rent
38465922,Apartments,Apartments for Rent
54388178,Apartments,Apartments for Rent
79867538,Apartments,Apartments for Rent
73494637,Plots,Plots for Sale
30099869,Plots,Plots for Sale
52066592,Plots,Plots for Sale
14288303,Plots,Plots for Sale
43952790,Plots,Plots for Sale
40452009,Plots,Plots for Sale
70622963,Plots,Plots for Sale
76559629,Plots,Plots for Sale
34319488,Other,OtherSale
06924453,Other,OtherSale
12002607,Apartments,Apartments for Sale
27516223,Apartments,Apartments for Sale
59191573,Apartments,Apartments for Sale
52001907,Apartments,Apartments for Sale
99390282,Apartments,Apartments for Sale
05621747,Apartments,Apartments for Sale
81119735,Apartments,Apartments for Sale
50149271,Apartments,Apartments for Sale
69135690,Apartments,Apartments for Sale
16613416,Apartments,Apartments for Sale
07559931,Apartments,Apartments for Sale
76396546,Apartments,Apartments for Sale
82923634,Houses,Houses for Rent
39457896,Houses,Houses for Rent
35067952,Houses,Houses for Rent
32338436,Houses,Houses for Rent
49334949,Houses,Houses for Rent
27923069,Houses,Houses for Rent
24880185,Commercials,Commercials for Sale
86080548,Houses,Houses for Sale
24029004,Houses,Houses for Sale
98729277,Houses,Houses for Sale
91284984,Houses,Houses for Sale
12693711,Houses,Houses for Sale
59766158,Commercials,Commercials for Sale
31588228,Commercials,Commercials for Sale
96590329,Commercials,Commercials for Sale
26377094,Commercials,Commercials for Sale
15339988,Apartments,Apartments for Rent
86327093,Apartments,Apartments for Rent
09837823,Apartments,Apartments for Rent
15557400,Apartments,Apartments for Rent
69679398,Apartments,Apartments for Rent
21228459,Apartments,Apartments for Rent
14494863,Apartments,Apartments for Rent
01268323,Apartments,Apartments for Rent
64978778,Apartments,Apartments for Rent
44403798,Apartments,Apartments for Rent
38912963,Apartments,Apartments for Rent
32792426,Apartments,Apartments for Rent
72599404,Apartments,Apartments for Rent
91373373,Apartments,Apartments for Rent
53446971,Apartments,Apartments for Rent
26031897,Apartments,Apartments for Rent
80185499,Apartments,Apartments for Rent
96336355,Apartments,Apartments for Rent
40239385,Apartments,Apartments for Rent
08146072,Apartments,Apartments for Rent
67683778,Apartments,Apartments for Rent
56221040,Apartments,Apartments for Rent
15213045,Apartments,Apartments for Rent
52304992,Apartments,Apartments for Rent
32051510,Apartments,Apartments for Rent
24894579,Apartments,Apartments for Rent
14955803,Apartments,Apartments for Rent
00472594,Commercials,Commercials for Sale
63204872,Commercials,Commercials for Sale
12680842,Commercials,Commercials for Rent
46020733,Commercials,Commercials for Rent
86096503,Apartments,Apartments for Sale
87212632,Apartments,Apartments for Sale
13668926,Apartments,Apartments for Sale
18635958,Apartments,Apartments for Sale
89317074,Apartments,Apartments for Sale
07745470,Apartments,Apartments for Sale
96681495,Apartments,Apartments for Sale
04142411,Apartments,Apartments for Sale
64942076,Apartments,Apartments for Sale
67664587,Apartments,Apartments for Sale
66418140,Apartments,Apartments for Sale
79641365,Apartments,Apartments for Sale
42764685,Apartments,Apartments for Sale
31703315,Apartments,Apartments for Sale
32995800,Apartments,Apartments for Sale
62923493,Apartments,Apartments for Sale
61580688,Apartments,Apartments for Sale
10108261,Apartments,Apartments for Sale
92289370,Apartments,Apartments for Sale
56309730,Apartments,Apartments for Sale
57144248,Apartments,Apartments for Sale
22826969,Apartments,Apartments for Sale
19419941,Apartments,Apartments for Sale
60267023,Apartments,Apartments for Sale
04755566,Apartments,Apartments for Sale
36210769,Apartments,Apartments for Sale
46837725,Other,OtherRent
09945985,Houses,Houses for Rent
21337649,Apartments,Apartments for Sale
00570403,Apartments,Apartments for Sale
47624567,Apartments,Apartments for Sale
14646354,Apartments,Apartments for Sale
38273087,Apartments,Apartments for Sale
58041959,Apartments,Apartments for Sale
19381444,Apartments,Apartments for Sale
17292741,Apartments,Apartments for Sale
36082910,Apartments,Apartments for Sale
42580602,Apartments,Apartments for Sale
05953121,Apartments,Apartments for Sale
31439243,Apartments,Apartments for Sale
22116639,Apartments,Apartments for Sale
80649270,Apartments,Apartments for Sale
45245523,Apartments,Apartments for Sale
89566225,Apartments,Apartments for Sale
59790696,Apartments,Apartments for Sale
24973210,Apartments,Apartments for Sale
16214921,Apartments,Apartments for Sale
43484195,Apartments,Apartments for Sale
91473217,Apartments,Apartments for Sale
97114207,Apartments,Apartments for Sale
